addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
경기도 화성시 서신면 궁평항로 1206,,31,,레포츠,육상 레포츠,경마,2753328,28,20211006013609,http://tong.visitkorea.or.kr/cms/resource/63/3017563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3017563_image3_1.jpg,Type3,126.6926898,37.12630301,6.0,20240717221543,31.0,,궁평캠프 승마장,18556,POINT (126.6926898 37.12630301),3214,20240630,31240370,서신면
경기도 화성시 서신면 담밭성지길 8,,31,,음식,음식점,카페/전통찻집,2862720,39,20221004101939,http://tong.visitkorea.or.kr/cms/resource/04/2862704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2862704_image3_1.jpg,Type3,126.6796897,37.17434167,6.0,20250320171649,31.0,,한옥카페 감뜰,18553,POINT (126.6796897 37.17434167),3214,20240630,31240370,서신면
경기도 화성시 서신면 백미길 210-15,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2729124,28,20210802183156,http://tong.visitkorea.or.kr/cms/resource/64/2729264_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/2729264_image2_1.JPG,Type3,126.6812626,37.14366469,6.0,20240710163353,31.0,,백미리희망캠핑장,18556,POINT (126.6812626 37.14366469),3214,20240630,31240370,서신면
경기도 화성시 서신면 백미길 210-34,,31,0.0,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2737291,12,20210830190224,,,,126.6791073,37.14328414,6.0,20250321165931,31.0,,백미리갯벌체험장,18556,POINT (126.6791073 37.14328414),3214,20240630,31240370,서신면
경기도 화성시 서신면 백미길 210-35,,31,0.0,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2743347,12,20210910233205,,,,126.6801349,37.1435258,6.0,20250321165355,31.0,,백미항,18556,POINT (126.6801349 37.1435258),3214,20240630,31240370,서신면
경기도 화성시 서신면 백미길 210-35,,31,0.0,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,129410,12,20061213090000,,,,126.6801266,37.14342581,6.0,20250324163248,31.0,,화성 백미리마을,18556,POINT (126.6801266 37.14342581),3214,20240630,31240370,서신면
경기도 화성시 서신면 상안리,,31,0.0,인문(문화/예술/역사),역사관광지,성,126986,12,20020607090000,http://tong.visitkorea.or.kr/cms/resource/35/3393235_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/3393235_image3_1.JPG,Type3,126.7131166,37.19598141,6.0,20250324095905,31.0,,화성 당성,18555,POINT (126.7131166 37.19598141),3214,20240630,31240370,서신면
경기도 화성시 서신면 송교리 377-46,,31,0.0,인문(문화/예술/역사),건축/조형물,다리/대교,2737275,12,20210830183858,,,,126.6557641,37.17433569,6.0,20250321152616,31.0,,제부도워터워크,,POINT (126.6557641 37.17433569),3214,20240630,31240370,서신면
경기도 화성시 서신면 송교리 42-5,,31,,레포츠,수상 레포츠,바다낚시,2747381,28,20210918011851,http://tong.visitkorea.or.kr/cms/resource/59/2747359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2747359_image2_1.jpg,Type3,126.6788623,37.16192642,6.0,20240516150637,31.0,,서신바다낚시터,,POINT (126.6788623 37.16192642),3214,20240630,31240370,서신면
경기도 화성시 서신면 송교큰말길87번길 15,(서신면),31,0.0,인문(문화/예술/역사),체험관광지,이색체험,612042,12,20080820194144,http://tong.visitkorea.or.kr/cms/resource/99/2449999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2449999_image3_1.jpg,Type3,126.6219728,37.17148821,6.0,20250331160337,31.0,,송교리 횟타운,18553,POINT (126.6219728 37.17148821),3214,20240630,31240370,서신면
경기도 화성시 서신면 수문개길 81-36,,31,0.0,자연,자연관광지,해수욕장,1932009,12,20140704195111,http://tong.visitkorea.or.kr/cms/resource/29/3031629_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/3031629_image3_1.JPG,Type3,126.6848101,37.12339765,6.0,20240603153604,31.0,,궁평리 해수욕장,18556,POINT (126.6848101 37.12339765),3214,20240630,31240370,서신면
경기도 화성시 서신면 신흥사길 17-34,,31,0.0,인문(문화/예술/역사),역사관광지,사찰,322847,12,20071211215954,http://tong.visitkorea.or.kr/cms/resource/96/2401996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2401996_image2_1.jpg,Type3,126.7096253,37.19309558,6.0,20241205143144,31.0,,신흥사(화성),18555,POINT (126.7096253 37.19309558),3214,20240630,31240370,서신면
경기도 화성시 서신면 오얏리길 44-12,,31,0.0,인문(문화/예술/역사),역사관광지,고택,736751,12,20090520205132,http://tong.visitkorea.or.kr/cms/resource/21/3396521_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/3396521_image3_1.JPG,Type3,126.7008639,37.13317736,6.0,20250321170441,31.0,,화성 정시영 고택,18556,POINT (126.7008639 37.13317736),3214,20240630,31240370,서신면
경기도 화성시 서신면 오얏리길 56,,31,0.0,인문(문화/예술/역사),역사관광지,고택,2795007,12,20211214181551,http://tong.visitkorea.or.kr/cms/resource/05/2795405_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2795405_image2_1.jpg,Type3,126.7006612,37.13250244,6.0,20250324102502,31.0,,화성 정수영 고택,18556,POINT (126.7006612 37.13250244),3214,20240630,31240370,서신면
경기도 화성시 서신면 전곡항로 21-4,,31,0.0,인문(문화/예술/역사),건축/조형물,다리/대교,2757207,12,20211014193110,,,,126.6520669,37.1870786,6.0,20250321102817,31.0,,전곡항 부잔교,18554,POINT (126.6520669 37.1870786),3214,20240630,31240370,서신면
경기도 화성시 서신면 전곡항로 273,,31,,레포츠,레포츠소개,수상레포츠,3017597,28,20231004161536,http://tong.visitkorea.or.kr/cms/resource/58/3004258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3004258_image3_1.jpg,Type3,126.6735203,37.19301995,6.0,20241121142722,31.0,,보트코리아 화성전시장,18554,POINT (126.6735203 37.19301995),3214,20240630,31240370,서신면
경기도 화성시 서신면 전곡항로 317,,31,,레포츠,수상 레포츠,바다낚시,2741014,28,20210907225739,http://tong.visitkorea.or.kr/cms/resource/14/2750414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2750414_image2_1.jpg,Type3,126.6773006,37.18997315,6.0,20240522154452,31.0,,24시 마린낚시(전곡항 24 마린낚시),18554,POINT (126.6773006 37.18997315),3214,20240630,31240370,서신면
경기도 화성시 서신면 전곡항로 5,,31,0.0,자연,자연관광지,항구/포구,2514428,12,20171107224519,http://tong.visitkorea.or.kr/cms/resource/88/3096088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3096088_image3_1.jpg,Type1,126.6515891,37.18706192,6.0,20250320173109,31.0,,전곡항,18554,POINT (126.6515891 37.18706192),3214,20240630,31240370,서신면
경기도 화성시 서신면 전곡항로 5,,31,,레포츠,수상 레포츠,래프팅,2782608,28,20211129193307,http://tong.visitkorea.or.kr/cms/resource/70/2786770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2786770_image2_1.jpg,Type3,126.651067,37.18565097,6.0,20240820162342,31.0,,화성해양아카데미연구회,18554,POINT (126.651067 37.18565097),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부로 262,,31,,레포츠,수상 레포츠,바다낚시,2747332,28,20210918005522,http://tong.visitkorea.or.kr/cms/resource/13/2747313_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2747313_image2_1.jpg,Type3,126.6584806,37.17108334,6.0,20240603171230,31.0,,스타바다좌대낚시터,18553,POINT (126.6584806 37.17108334),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부로 461,2동 1층,31,,음식,음식점,한식,2740956,39,20210907201251,http://tong.visitkorea.or.kr/cms/resource/16/2775316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2775316_image2_1.jpg,Type3,126.6729961,37.16541203,6.0,20240729171859,31.0,,물레방아,18553,POINT (126.6729961 37.16541203),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부로 603,,31,,음식,음식점,한식,2751271,39,20210929223826,http://tong.visitkorea.or.kr/cms/resource/66/2751266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2751266_image2_1.jpg,Type3,126.6818534,37.17471944,6.0,20250102164509,31.0,,논뚜렁밭뚜렁,18553,POINT (126.6818534 37.17471944),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부로 860-36,,31,0.0,인문(문화/예술/역사),역사관광지,유적지/사적지,1955904,12,20141014221552,,,,126.709187,37.17511987,6.0,20241113105803,31.0,,안곡서원,18555,POINT (126.709187 37.17511987),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부리,,31,,자연,자연관광지,자연생태관광지,3013872,12,20230921152422,http://tong.visitkorea.or.kr/cms/resource/59/3003959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3003959_image3_1.jpg,Type3,126.6193678,37.1600256,6.0,20241115104533,31.0,,제부도 매바위,18553,POINT (126.6193678 37.1600256),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부리,,31,0.0,인문(문화/예술/역사),체험관광지,이색거리,611549,12,20080820010808,http://tong.visitkorea.or.kr/cms/resource/97/3337397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3337397_image3_1.jpg,Type3,126.6232449,37.17087163,6.0,20250320172857,31.0,,제부도 모세거리,18553,POINT (126.6232449 37.17087163),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부리,,31,0.0,자연,자연관광지,자연생태관광지,129008,12,20060619090000,,,,126.6184341,37.17536825,6.0,20240513160454,31.0,,제부도 해안산책로(제비꼬리길),18553,POINT (126.6184341 37.17536825),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부리,공영주차장인근 체험장,31,,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,3013923,12,20230921163813,http://tong.visitkorea.or.kr/cms/resource/50/3004050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3004050_image3_1.jpg,Type3,126.6193678,37.1600256,6.0,20241119151528,31.0,,제부리어촌체험휴양마을,18553,POINT (126.6193678 37.1600256),3214,20240630,31240370,서신면
경기도 화성시 서신면 제부리,,31,,레포츠,복합 레포츠,복합 레포츠,3017550,28,20231004151202,http://tong.visitkorea.or.kr/cms/resource/84/3004184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3004184_image3_1.jpg,Type3,126.6178817,37.16452505,6.0,20241211102116,31.0,,제부랜드,18553,POINT (126.6178817 37.16452505),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 260,,31,0.0,자연,자연관광지,해수욕장,1932056,12,20140704224014,,,,126.6181483,37.16441951,6.0,20240826161015,31.0,,제부도해수욕장,18553,POINT (126.6181483 37.16441951),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 322,,31,0.0,인문(문화/예술/역사),휴양관광지,테마공원,2732173,12,20210809202047,,,,126.6177649,37.17014107,6.0,20250327163244,31.0,,제부도 아트파크,18553,POINT (126.6177649 37.17014107),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 330-1,,31,,음식,음식점,카페/전통찻집,2789970,39,20211209181101,http://tong.visitkorea.or.kr/cms/resource/18/2792418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2792418_image2_1.jpg,Type3,126.6173399,37.17070488,6.0,20240816092814,31.0,,카페제부리,18553,POINT (126.6173399 37.17070488),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 421-12,,31,1.0,자연,자연관광지,섬,125503,12,20031128090000,http://tong.visitkorea.or.kr/cms/resource/87/3330987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3330987_image3_1.jpg,Type1,126.6244838,37.16865802,6.0,20250321093505,31.0,,제부도,18553,POINT (126.6244838 37.16865802),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 421-12,,31,0.0,자연,자연관광지,항구/포구,2757218,12,20211014193927,,,,126.6219421,37.1778708,6.0,20250321175549,31.0,,제부도선착장,18553,POINT (126.6219421 37.1778708),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 421-20,,31,0.0,자연,자연관광지,등대,2743344,12,20210910232856,,,,126.6220059,37.17924287,6.0,20250324113524,31.0,,제부도등대,18553,POINT (126.6220059 37.17924287),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 468-11,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",3101697,28,20240216143936,http://tong.visitkorea.or.kr/cms/resource/22/3095822_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3095822_image3_1.jpg,Type1,126.6268806,37.17415743,6.0,20241112142629,31.0,,슈필라움글램핑,18553,POINT (126.6268806 37.17415743),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 477,"제부마리나 D3,D5,D7,D9 선석",31,,레포츠,수상 레포츠,요트,3042765,28,20231117130631,http://tong.visitkorea.or.kr/cms/resource/50/3042750_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3042750_image3_1.jpg,Type1,126.6281832,37.17532398,6.0,20241206141711,31.0,,AB요트,18553,POINT (126.6281832 37.17532398),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 64,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2734911,28,20210818224938,http://tong.visitkorea.or.kr/cms/resource/65/2735765_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/65/2735765_image2_1.JPG,Type3,126.62825,37.16982462,6.0,20240723105419,31.0,,글램비글램핑,18553,POINT (126.62825 37.16982462),3214,20240630,31240370,서신면
경기도 화성시 서신면 해안길 72,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2730004,28,20210803222006,http://tong.visitkorea.or.kr/cms/resource/08/2730308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2730308_image2_1.jpg,Type3,126.6279279,37.16917747,6.0,20240805000001,31.0,,카라반캠프,18553,POINT (126.6279279 37.16917747),3214,20240630,31240370,서신면
경기도 화성시 석우동 29-3,,31,0.0,인문(문화/예술/역사),휴양관광지,공원,2733843,12,20210813192057,http://tong.visitkorea.or.kr/cms/resource/87/2775187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2775187_image3_1.jpg,Type3,127.0786522,37.22059616,6.0,20250328142759,31.0,,동학산공원,18450,POINT (127.0786522 37.22059616),2464,20240630,31240610,동탄1동
경기도 화성시 성주골길 37,,31,,음식,음식점,한식,2866581,39,20221013132619,http://tong.visitkorea.or.kr/cms/resource/73/2866573_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2866573_image3_1.jpg,Type3,126.8094851,37.21428099,6.0,20240408100555,31.0,,뜰안에,18254,POINT (126.8094851 37.21428099),2440,20240630,31240150,남양읍
경기도 화성시 세자로 251,,31,,음식,음식점,카페/전통찻집,2835805,39,20220811140733,http://tong.visitkorea.or.kr/cms/resource/92/2835792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2835792_image3_1.jpg,Type3,126.978451,37.19034509,6.0,20240214100508,31.0,,마롱카페,18516,POINT (126.978451 37.19034509),3218,20240630,31240430,정남면
경기도 화성시 세자로 401,,31,,음식,음식점,한식,2865959,39,20221012113927,http://tong.visitkorea.or.kr/cms/resource/44/2865944_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2865944_image3_1.jpg,Type3,126.9838086,37.2013578,6.0,20240621100208,31.0,,바른흑염소가든,18327,POINT (126.9838086 37.2013578),2437,20240630,31240120,봉담읍
경기도 화성시 세자로 426,,31,,음식,음식점,한식,2865640,39,20221012101048,http://tong.visitkorea.or.kr/cms/resource/31/2865631_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/31/2865631_image3_1.jpeg,Type3,126.9834224,37.20345478,6.0,20240620174202,31.0,,이두형홍두깨칼국수,18326,POINT (126.9834224 37.20345478),2462,20240630,31240570,화산동
경기도 화성시 세자로 469,,31,,음식,음식점,한식,134499,39,20041230090000,http://tong.visitkorea.or.kr/cms/resource/49/1943549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1943549_image3_1.jpg,Type3,126.9857916,37.20600175,6.0,20250324102152,31.0,031-221-6700,화성별궁,18324,POINT (126.9857916 37.20600175),2462,20240630,31240570,화산동
경기도 화성시 세자로 483-4,(안녕동),31,,음식,음식점,한식,2741019,39,20210907230747,http://tong.visitkorea.or.kr/cms/resource/39/2775439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2775439_image2_1.jpg,Type3,126.9873498,37.20687667,6.0,20250328103723,31.0,,안녕불백,18324,POINT (126.9873498 37.20687667),2462,20240630,31240570,화산동
경기도 화성시 세자로 483-6,,31,,음식,음식점,한식,2902714,39,20221109104212,http://tong.visitkorea.or.kr/cms/resource/39/2902439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2902439_image3_1.jpg,Type3,126.9870387,37.20711553,6.0,20250115103439,31.0,,상황진삼계탕,18324,POINT (126.9870387 37.20711553),2462,20240630,31240570,화산동
경기도 화성시 세자로 489,,31,,음식,음식점,한식,2915811,39,20221123104119,http://tong.visitkorea.or.kr/cms/resource/03/2915803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2915803_image3_1.jpg,Type3,126.9876192,37.20730163,6.0,20250117161518,31.0,,황도면옥,18324,POINT (126.9876192 37.20730163),2462,20240630,31240570,화산동
경기도 화성시 세자로303번길 11-8,,31,,음식,음식점,한식,2844510,39,20220826141122,http://tong.visitkorea.or.kr/cms/resource/07/2844507_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2844507_image3_1.jpg,Type3,126.9785426,37.19315866,6.0,20240220130648,31.0,,여명 본점,18516,POINT (126.9785426 37.19315866),3218,20240630,31240430,정남면
경기도 화성시 세자로303번길 26,,31,,음식,음식점,카페/전통찻집,2862743,39,20221004102438,http://tong.visitkorea.or.kr/cms/resource/27/2862727_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2862727_image3_1.jpg,Type3,126.9773538,37.19473346,6.0,20250113133938,31.0,,허밍카페,18516,POINT (126.9773538 37.19473346),3218,20240630,31240430,정남면
경기도 화성시 송동,,31,,인문(문화/예술/역사),휴양관광지,테마공원,3013894,12,20230921154833,http://tong.visitkorea.or.kr/cms/resource/89/3003989_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3003989_image3_1.jpg,Type3,127.1051707,37.16694173,6.0,20241125175033,31.0,,주렁주렁 동탄라크몽점,18497,POINT (127.1051707 37.16694173),901,20240630,31240691,동탄7동
